ID,LATITUDE,LONGITUDE,Mun/UF,MUNICIPIO,UF,Valor
3012,-9,-44.41,CURRAIS - PI,CURRAIS,PI,25047.3980014831
3013,-7.83,-40.9,CURRAL NOVO DO PIAUI - PI,CURRAL NOVO DO PIAUI,PI,25879.7396682713
3014,-5.58,-42.77,CURRALINHOS - PI,CURRALINHOS,PI,18704.8374679581
3015,-5.35,-42.67,DEMERVAL LOBAO - PI,DEMERVAL LOBAO,PI,73002.9603144144
3016,-9.33,-42.42,DIRCEU ARCOVERDE - PI,DIRCEU ARCOVERDE,PI,41938.8472374341
3017,-6.95,-41.64,DOM EXPEDITO LOPES - PI,DOM EXPEDITO LOPES,PI,35281.6083619922
3018,-9,-41.97,DOM INOCENCIO - PI,DOM INOCENCIO,PI,46975.3213524882
3019,-4.25,-41.27,DOMINGOS MOURAO - PI,DOMINGOS MOURAO,PI,30220.6844828806
3020,-6.2,-42.14,ELESBAO VELOSO - PI,ELESBAO VELOSO,PI,101043.3235877
3021,-8.09,-43.66,ELISEU MARTINS - PI,ELISEU MARTINS,PI,30653.7383372502
3022,-3.9,-42.23,ESPERANTINA - PI,ESPERANTINA,PI,207081.600508972
3023,-9.48,-42.79,FARTURA DO PIAUI - PI,FARTURA DO PIAUI,PI,29865.63639437
3024,-7.79,-42.92,FLORES DO PIAUI - PI,FLORES DO PIAUI,PI,26785.7016657532
3025,-7.46,-41.79,FLORESTA DO PIAUI - PI,FLORESTA DO PIAUI,PI,14374.5933181002
3026,-6.76,-43.02,FLORIANO - PI,FLORIANO,PI,318781.084356602
3027,-6.39,-42.26,FRANCINOPOLIS - PI,FRANCINOPOLIS,PI,34196.3449306263
3028,-6.62,-42.69,FRANCISCO AYRES - PI,FRANCISCO AYRES,PI,34571.6640282391
3029,-7.33,-40.78,FRANCISCO MACEDO - PI,FRANCISCO MACEDO,PI,13897.3128920172
3030,-6.99,-41.13,FRANCISCO SANTOS - PI,FRANCISCO SANTOS,PI,44125.4141391231
3031,-7.08,-40.61,FRONTEIRAS - PI,FRONTEIRAS,PI,62773.8597504747
3032,-7.15,-41.36,GEMINIANO - PI,GEMINIANO,PI,26538.8162692178
3033,-9.83,-45.34,GILBUES - PI,GILBUES,PI,70892.1053902228
3034,-6.78,-43.56,GUADALUPE - PI,GUADALUPE,PI,70478.9860072248
3035,-9.39,-43.68,GUARIBAS - PI,GUARIBAS,PI,30232.6969571604
3036,-5.98,-42.55,HUGO NAPOLEAO - PI,HUGO NAPOLEAO,PI,22695.7374084291
3037,-2.85,-41.82,ILHA GRANDE - PI,ILHA GRANDE,PI,47304.1959983978
3038,-6.66,-41.7,INHUMA - PI,INHUMA,PI,88791.3964195795
3039,-6.82,-41.74,IPIRANGA DO PIAUI - PI,IPIRANGA DO PIAUI,PI,50182.3154517378
3040,-7.73,-41.67,ISAIAS COELHO - PI,ISAIAS COELHO,PI,50951.1654468842
3041,-7.44,-41.47,ITAINOPOLIS - PI,ITAINOPOLIS,PI,70694.9631675812
3042,-7.6,-43.02,ITAUEIRA - PI,ITAUEIRA,PI,66099.6517570449
3043,-7.93,-41.21,JACOBINA DO PIAUI - PI,JACOBINA DO PIAUI,PI,31672.6092280136
3044,-7.35,-41.13,JAICOS - PI,JAICOS,PI,96203.0085842982
3045,-6.09,-42.63,JARDIM DO MULATO - PI,JARDIM DO MULATO,PI,25570.7362167451
3046,-4.77,-41.81,JATOBA DO PIAUI - PI,JATOBA DO PIAUI,PI,23286.9181579341
3047,-7.08,-43.51,JERUMENHA - PI,JERUMENHA,PI,28504.1907920914
3048,-8.51,-42.41,JOAO COSTA - PI,JOAO COSTA,PI,17799.0534859645
3049,-3.5,-42.19,JOAQUIM PIRES - PI,JOAQUIM PIRES,PI,82176.9670486007
3050,-3.47,-42.42,JOCA MARQUES - PI,JOCA MARQUES,PI,25380.0273627229
3051,-4.75,-42.57,JOSE DE FREITAS - PI,JOSE DE FREITAS,PI,186604.122967463
3052,-5.17,-41.7,JUAZEIRO DO PIAUI - PI,JUAZEIRO DO PIAUI,PI,30904.6359055863
3053,-10.32,-44.23,JULIO BORGES - PI,JULIO BORGES,PI,26727.6494996698
3054,-9.23,-43.12,JUREMA - PI,JUREMA,PI,24944.5037032072
3055,-4.51,-42.62,LAGOA ALEGRE - PI,LAGOA ALEGRE,PI,44146.3727822205
3056,-4.39,-41.6,LAGOA DE SAO FRANCISCO - PI,LAGOA DE SAO FRANCISCO,PI,32405.2656694029
3057,-8.47,-41.52,LAGOA DO BARRO DO PIAUI - PI,LAGOA DO BARRO DO PIAUI,PI,28899.9068930302
3058,-5.41,-42.64,LAGOA DO PIAUI - PI,LAGOA DO PIAUI,PI,17631.2758612682
3059,-6.51,-41.58,LAGOA DO SITIO - PI,LAGOA DO SITIO,PI,23039.857226461
3060,-5.83,-42.62,LAGOINHA DO PIAUI - PI,LAGOINHA DO PIAUI,PI,14900.3807894866
3061,-7.26,-43.93,LANDRI SALES - PI,LANDRI SALES,PI,35363.9461370436
3062,-2.87,-41.66,LUIS CORREIA - PI,LUIS CORREIA,PI,153345.035418668
3063,-3.45,-42.37,LUZILANDIA - PI,LUZILANDIA,PI,171470.259457213
3064,-3.48,-42.5,MADEIRO - PI,MADEIRO,PI,36705.4775077193
3065,-8.01,-43.87,MANOEL EMIDIO - PI,MANOEL EMIDIO,PI,29590.6114035203
3066,-7.44,-40.66,MARCOLANDIA - PI,MARCOLANDIA,PI,36145.3354331114
3067,-7.12,-43.89,MARCOS PARENTE - PI,MARCOS PARENTE,PI,29007.9229966439
3068,-7.46,-41.12,MASSAPE DO PIAUI - PI,MASSAPE DO PIAUI,PI,34600.5076349345
3069,-3.71,-42.55,MATIAS OLIMPIO - PI,MATIAS OLIMPIO,PI,62050.9386437209
3070,-4.16,-42.89,MIGUEL ALVES - PI,MIGUEL ALVES,PI,175770.186518143
3071,-5.68,-42.73,MIGUEL LEAO - PI,MIGUEL LEAO,PI,9730.8714187293
3072,-4.68,-41.42,MILTON BRANDAO - PI,MILTON BRANDAO,PI,34992.8710749004
3073,-5.56,-42.6,MONSENHOR GIL - PI,MONSENHOR GIL,PI,66702.3254510195
3074,-6.99,-41.03,MONSENHOR HIPOLITO - PI,MONSENHOR HIPOLITO,PI,39586.6370466707
3075,-9.75,-45.3,MONTE ALEGRE DO PIAUI - PI,MONTE ALEGRE DO PIAUI,PI,58198.5368270693
3076,-9.72,-43.9,MORRO CABECA NO TEMPO - PI,MORRO CABECA NO TEMPO,PI,27128.1229158199
3077,-3.74,-42.31,MORRO DO CHAPEU DO PIAUI - PI,MORRO DO CHAPEU DO PIAUI,PI,31106.0076862411
3078,-3.31,-42.09,MURICI DOS PORTELAS - PI,MURICI DOS PORTELAS,PI,41703.6468252574
3079,-6.97,-42.67,NAZARE DO PIAUI - PI,NAZARE DO PIAUI,PI,49535.3183437137
3080,-4.63,-42.17,NOSSA SENHORA DE NAZARE - PI,NOSSA SENHORA DE NAZARE,PI,22617.6213416994
3081,-3.97,-42.62,NOSSA SENHORA DOS REMEDIOS - PI,NOSSA SENHORA DOS REMEDIOS,PI,47723.3332630427
3082,-6.44,-41.93,NOVO ORIENTE DO PIAUI - PI,NOVO ORIENTE DO PIAUI,PI,39988.0730406922
3083,-5.28,-41.93,NOVO SANTO ANTONIO - PI,NOVO SANTO ANTONIO,PI,20275.6874575333
3084,-7.02,-42.13,OEIRAS - PI,OEIRAS,PI,209652.151663033
3085,-5.84,-42.57,OLHO D'AGUA DO PIAUI - PI,OLHO D'AGUA DO PIAUI,PI,17340.283237668
3086,-7.35,-40.9,PADRE MARCOS - PI,PADRE MARCOS,PI,40459.07630084
3087,-7.77,-42.25,PAES LANDIM - PI,PAES LANDIM,PI,25331.2120662483
3088,-7.85,-42.82,PAJEU DO PIAUI - PI,PAJEU DO PIAUI,PI,24255.4522159248
3089,-8.72,-44.23,PALMEIRA DO PIAUI - PI,PALMEIRA DO PIAUI,PI,32289.7859926222
3090,-5.97,-43.06,PALMEIRAIS - PI,PALMEIRAIS,PI,74642.7623931652
3091,-7.1,-41.7,PAQUETA - PI,PAQUETA,PI,29542.7430771326
3092,-10.22,-44.63,PARNAGUA - PI,PARNAGUA,PI,62516.0212989692
3093,-2.9,-41.77,PARNAIBA - PI,PARNAIBA,PI,837970.757634728
3094,-5.85,-42.44,PASSAGEM FRANCA DO PIAUI - PI,PASSAGEM FRANCA DO PIAUI,PI,25771.2097854747
3095,-7.66,-41.24,PATOS DO PIAUI - PI,PATOS DO PIAUI,PI,37919.7369817418
3096,-8.14,-41.15,PAULISTANA - PI,PAULISTANA,PI,95964.0570594902
3097,-7.96,-43.22,PAVUSSU - PI,PAVUSSU,PI,26798.9309872397
3098,-4.42,-41.45,PEDRO II - PI,PEDRO II,PI,229901.250421447
3099,-8.06,-42.28,PEDRO LAURENTINO - PI,PEDRO LAURENTINO,PI,9303.5836211346
3100,-8.08,-42.05,PETRONIO PORTELA - PI,PETRONIO PORTELA,PI,21976.5219639866
3101,-7.07,-41.46,PICOS - PI,PICOS,PI,420183.042856849
3102,-6.24,-41.41,PIMENTEIRAS - PI,PIMENTEIRAS,PI,62371.3670025793
3103,-6.83,-40.57,PIO IX - PI,PIO IX,PI,103367.756282613
3104,-3.92,-41.7,PIRACURUCA - PI,PIRACURUCA,PI,153902.046277749
3105,-4.27,-41.77,PIRIPIRI - PI,PIRIPIRI,PI,379728.945721061
3106,-3.89,-42.71,PORTO - PI,PORTO,PI,60256.3918287287
3107,-6.96,-44.18,PORTO ALEGRE DO PIAUI - PI,PORTO ALEGRE DO PIAUI,PI,12219.3813215605
3108,-5.66,-42.2,PRATA DO PIAUI - PI,PRATA DO PIAUI,PI,20767.1902433258
3109,-8.57,-41.41,QUEIMADA NOVA - PI,QUEIMADA NOVA,PI,51029.5021379343
3110,-9.48,-44.58,REDENCAO DO GURGUEIA - PI,REDENCAO DO GURGUEIA,PI,46776.7601467276
3111,-6.23,-42.68,REGENERACAO - PI,REGENERACAO,PI,106978.906897407
3112,-10.12,-44.95,RIACHO FRIO - PI,RIACHO FRIO,PI,28283.324877899
3113,-7.69,-42.71,RIBEIRA DO PIAUI - PI,RIBEIRA DO PIAUI,PI,22467.9848503559
3114,-7.55,-45.24,RIBEIRO GONCALVES - PI,RIBEIRO GONCALVES,PI,38856.8488581542
3115,-7.77,-43.14,RIO GRANDE DO PIAUI - PI,RIO GRANDE DO PIAUI,PI,40918.9686405346
3116,-7.18,-41.76,SANTA CRUZ DO PIAUI - PI,SANTA CRUZ DO PIAUI,PI,40207.5273385342
3117,-5.8,-41.95,SANTA CRUZ DOS MILAGRES - PI,SANTA CRUZ DOS MILAGRES,PI,22796.6730664691
3118,-9.11,-45.92,SANTA FILOMENA - PI,SANTA FILOMENA,PI,38126.3204491737
3119,-8.95,-44.12,SANTA LUZ - PI,SANTA LUZ,PI,30416.8808757447
3120,-6.79,-42.28,SANTA ROSA DO PIAUI - PI,SANTA ROSA DO PIAUI,PI,33432.6301434269
3121,-6.94,-41.51,SANTANA DO PIAUI - PI,SANTANA DO PIAUI,PI,22745.9082949589
3122,-6.98,-41.23,SANTO ANTONIO DE LISBOA - PI,SANTO ANTONIO DE LISBOA,PI,32363.5294447667
3123,-6.04,-42.71,SANTO ANTONIO DOS MILAGRES - PI,SANTO ANTONIO DOS MILAGRES,PI,10977.561603732
3124,-7.43,-41.91,SANTO INACIO DO PIAUI - PI,SANTO INACIO DO PIAUI,PI,20988.1758531799
3125,-8.96,-43,SAO BRAZ DO PIAUI - PI,SAO BRAZ DO PIAUI,PI,24704.2293267252
3126,-5.93,-42.11,SAO FELIX DO PIAUI - PI,SAO FELIX DO PIAUI,PI,22954.9687475403
3127,-8.23,-41.68,SAO FRANCISCO DE ASSIS DO PIAUI - PI,SAO FRANCISCO DE ASSIS DO PIAUI,PI,25068.5370031717
3128,-7.25,-42.54,SAO FRANCISCO DO PIAUI - PI,SAO FRANCISCO DO PIAUI,PI,39222.3213220353
3129,-10.03,-45.3,SAO GONCALO DO GURGUEIA - PI,SAO GONCALO DO GURGUEIA,PI,15939.7580643178
3130,-5.99,-42.7,SAO GONCALO DO PIAUI - PI,SAO GONCALO DO PIAUI,PI,22731.4337513847
3131,-6.81,-41.34,SAO JOAO DA CANABRAVA - PI,SAO JOAO DA CANABRAVA,PI,27932.9157293233
3132,-3.95,-41.25,SAO JOAO DA FRONTEIRA - PI,SAO JOAO DA FRONTEIRA,PI,30162.607266747
3133,-5.51,-41.89,SAO JOAO DA SERRA - PI,SAO JOAO DA SERRA,PI,46437.1479723418
3134,-6.94,-41.89,SAO JOAO DA VARJOTA - PI,SAO JOAO DA VARJOTA,PI,26030.886532063
3135,-3.81,-42.44,SAO JOAO DO ARRAIAL - PI,SAO JOAO DO ARRAIAL,PI,26228.3041366081
3136,-8.35,-42.24,SAO JOAO DO PIAUI - PI,SAO JOAO DO PIAUI,PI,108660.448678093
3137,-3.81,-41.83,SAO JOSE DO DIVINO - PI,SAO JOSE DO DIVINO,PI,33176.0289703408
3138,-7.49,-42.56,SAO JOSE DO PEIXE - PI,SAO JOSE DO PEIXE,PI,22905.1277027783
3139,-6.87,-41.47,SAO JOSE DO PIAUI - PI,SAO JOSE DO PIAUI,PI,39333.4909929964
3140,-7.08,-40.82,SAO JULIAO - PI,SAO JULIAO,PI,33243.1226824048
3141,-9.16,-42.54,SAO LOURENCO DO PIAUI - PI,SAO LOURENCO DO PIAUI,PI,28925.6762082928
3142,-6.82,-41.32,SAO LUIS DO PIAUI - PI,SAO LUIS DO PIAUI,PI,15877.3543721166
3143,-5.86,-42.18,SAO MIGUEL DA BAIXA GRANDE - PI,SAO MIGUEL DA BAIXA GRANDE,PI,9803.0950668111
3144,-7.58,-42.37,SAO MIGUEL DO FIDALGO - PI,SAO MIGUEL DO FIDALGO,PI,19737.1189864512
3145,-5.5,-41.32,SAO MIGUEL DO TAPUIO - PI,SAO MIGUEL DO TAPUIO,PI,121200.72023207
3146,-5.92,-42.71,SAO PEDRO DO PIAUI - PI,SAO PEDRO DO PIAUI,PI,75641.7258735948
3147,-9.01,-42.69,SAO RAIMUNDO NONATO - PI,SAO RAIMUNDO NONATO,PI,166094.05277724
3148,-10.81,-44.83,SEBASTIAO BARROS - PI,SEBASTIAO BARROS,PI,26490.6681525783
3149,-7.56,-44.06,SEBASTIAO LEAL - PI,SEBASTIAO LEAL,PI,22817.6492688001
3150,-4.91,-41.73,SIGEFREDO PACHECO - PI,SIGEFREDO PACHECO,PI,52762.4032586467
3151,-7.59,-40.81,SIMOES - PI,SIMOES,PI,80478.5477725943
3152,-7.85,-41.91,SIMPLICIO MENDES - PI,SIMPLICIO MENDES,PI,71588.871518005
3153,-7.86,-42.49,SOCORRO DO PIAUI - PI,SOCORRO DO PIAUI,PI,28185.762932101
3154,-7.04,-41.38,SUSSUAPARA - PI,SUSSUAPARA,PI,28102.3403176561
3155,-8.4,-42.91,TAMBORIL DO PIAUI - PI,TAMBORIL DO PIAUI,PI,18542.5281010149
3156,-6.6,-42.28,TANQUE DO PIAUI - PI,TANQUE DO PIAUI,PI,14714.8992060888
3157,-5.08,-42.8,TERESINA - PI,TERESINA,PI,654276
3158,-4.58,-42.86,UNIAO - PI,UNIAO,PI,248088.147759987
3159,-7.22,-44.55,URUCUI - PI,URUCUI,PI,105552.521646968
3160,-6.4,-41.74,VALENCA DO PIAUI - PI,VALENCA DO PIAUI,PI,125811.990381509
3161,-9.23,-42.96,VARZEA BRANCA - PI,VARZEA BRANCA,PI,29405.656996356
3162,-6.54,-42.24,VARZEA GRANDE - PI,VARZEA GRANDE,PI,26473.2907477825
3163,-7.6,-41.48,VERA MENDES - PI,VERA MENDES,PI,17120.7544673511
3164,-7.13,-40.94,VILA NOVA DO PIAUI - PI,VILA NOVA DO PIAUI,PI,17534.0192871127
3165,-7.23,-41.91,WALL FERRAZ - PI,WALL FERRAZ,PI,25180.1863392221
3166,-23.3,-50.31,ABATIA - PR,ABATIA,PR,66599.1229794059
3167,-24.65,-48.99,ADRIANOPOLIS - PR,ADRIANOPOLIS,PR,46742.614315271
3168,-25.99,-49.33,AGUDOS DO SUL - PR,AGUDOS DO SUL,PR,41499.5539696161
3169,-25.32,-49.31,ALMIRANTE TAMANDARE - PR,ALMIRANTE TAMANDARE,PR,506873.302628179
3170,-24.79,-52.71,ALTAMIRA DO PARANA - PR,ALTAMIRA DO PARANA,PR,46228.6377136453
3171,-23.12,-52.31,ALTO PARANA - PR,ALTO PARANA,PR,84320.8848893427
3172,-24.02,-53.44,ALTO PIQUIRI - PR,ALTO PIQUIRI,PR,74978.5052510151
3173,-23.87,-53.9,ALTONIA - PR,ALTONIA,PR,122735.275934077
3174,-22.78,-51.23,ALVORADA DO SUL - PR,ALVORADA DO SUL,PR,56857.9578689234
3175,-23.09,-52.78,AMAPORA - PR,AMAPORA,PR,26864.2529227219
3176,-25.91,-53.47,AMPERE - PR,AMPERE,PR,95207.8478222157
3177,-24.71,-53.08,ANAHY - PR,ANAHY,PR,19213.3528941435
3178,-23.05,-50.22,ANDIRA - PR,ANDIRA,PR,130599.283091178
3179,-23.19,-51.91,ANGULO - PR,ANGULO,PR,17065.1905805014
3180,-25.42,-48.71,ANTONINA - PR,ANTONINA,PR,111211.927586928
3181,-25.98,-50.19,ANTONIO OLINTO - PR,ANTONIO OLINTO,PR,47667.4405280924
3182,-23.55,-51.46,APUCARANA - PR,APUCARANA,PR,705648.70247335
3183,-23.41,-51.42,ARAPONGAS - PR,ARAPONGAS,PR,469287.69095772
3184,-24.15,-49.82,ARAPOTI - PR,ARAPOTI,PR,153362.120060198
3185,-24.31,-51.78,ARAPUA - PR,ARAPUA,PR,29583.038160292
3186,-23.93,-52.49,ARARUNA - PR,ARARUNA,PR,89470.5728021223
3187,-25.59,-49.41,ARAUCARIA - PR,ARAUCARIA,PR,501116.183210211
3188,-24.38,-51.58,ARIRANHA DO IVAI - PR,ARIRANHA DO IVAI,PR,19007.8100831437
3189,-23.37,-50.84,ASSAI - PR,ASSAI,PR,120247.111475931
3190,-24.42,-53.52,ASSIS CHATEAUBRIAND - PR,ASSIS CHATEAUBRIAND,PR,229386.414298313
3191,-23.23,-51.66,ASTORGA - PR,ASTORGA,PR,146741.835185219
3192,-23.15,-52.05,ATALAIA - PR,ATALAIA,PR,26507.9200678327
3193,-25.58,-49.63,BALSA NOVA - PR,BALSA NOVA,PR,57564.7381627906
3194,-23.11,-50.36,BANDEIRANTES - PR,BANDEIRANTES,PR,198812.933770977
3195,-24.03,-52.01,BARBOSA FERRAZ - PR,BARBOSA FERRAZ,PR,99768.5848316267
3196,-23.11,-50.18,BARRA DO JACARE - PR,BARRA DO JACARE,PR,18682.5628701957
3197,-26.25,-53.63,BARRACAO - PR,BARRACAO,PR,53646.3769834231
3198,-25.88,-53.66,BELA VISTA DA CAROBA - PR,BELA VISTA DA CAROBA,PR,29393.2609186939
3199,-22.99,-51.19,BELA VISTA DO PARAISO - PR,BELA VISTA DO PARAISO,PR,88130.3819135468
3200,-26.16,-51.55,BITURUNA - PR,BITURUNA,PR,85596.2247926087
3201,-24.24,-52.78,BOA ESPERANCA - PR,BOA ESPERANCA,PR,48046.6583313855
3202,-25.63,-53.21,BOA ESPERANCA DO IGUACU - PR,BOA ESPERANCA DO IGUACU,PR,21577.2292053329
3203,-24.86,-51.62,BOA VENTURA DE SAO ROQUE - PR,BOA VENTURA DE SAO ROQUE,PR,43220.129487163
3204,-25.43,-53.4,BOA VISTA DA APARECIDA - PR,BOA VISTA DA APARECIDA,PR,71018.8291118954
3205,-25.2,-49.11,BOCAIUVA DO SUL - PR,BOCAIUVA DO SUL,PR,54233.5599365561
3206,-26.19,-53.59,BOM JESUS DO SUL - PR,BOM JESUS DO SUL,PR,28970.8862969763
3207,-23.71,-51.76,BOM SUCESSO - PR,BOM SUCESSO,PR,41207.0665004296
3208,-26.07,-52.83,BOM SUCESSO DO SUL - PR,BOM SUCESSO DO SUL,PR,23324.1790473775
3209,-23.94,-51.58,BORRAZOPOLIS - PR,BORRAZOPOLIS,PR,65539.5275971229
3210,-24.81,-53.12,BRAGANEY - PR,BRAGANEY,PR,43658.2402300455
3211,-24.19,-53.52,BRASILANDIA DO SUL - PR,BRASILANDIA DO SUL,PR,25496.0162972827
3212,-22.79,-51.71,CAFEARA - PR,CAFEARA,PR,16575.3196299219
3213,-24.61,-53.32,CAFELANDIA - PR,CAFELANDIA,PR,63779.3973813973
3214,-23.9,-53.51,CAFEZAL DO SUL - PR,CAFEZAL DO SUL,PR,29817.0791581413
3215,-23.65,-51.35,CALIFORNIA - PR,CALIFORNIA,PR,48699.4746084618
3216,-23.04,-50.07,CAMBARA - PR,CAMBARA,PR,135044.258025185
3217,-23.27,-51.27,CAMBE - PR,CAMBE,PR,511277.440159791
3218,-23.58,-51.57,CAMBIRA - PR,CAMBIRA,PR,43401.4160064235
3219,-24.59,-52.79,CAMPINA DA LAGOA - PR,CAMPINA DA LAGOA,PR,116120.546848097
3220,-25.07,-51.82,CAMPINA DO SIMAO - PR,CAMPINA DO SIMAO,PR,31669.0415314017
3221,-25.3,-49.05,CAMPINA GRANDE DO SUL - PR,CAMPINA GRANDE DO SUL,PR,196162.840836585
3222,-25.03,-52.99,CAMPO BONITO - PR,CAMPO BONITO,PR,33467.1137781554
3223,-25.97,-49.68,CAMPO DO TENENTE - PR,CAMPO DO TENENTE,PR,37360.8545189359
3224,-25.45,-49.52,CAMPO LARGO - PR,CAMPO LARGO,PR,541544.469791933
3225,-25.36,-49.45,CAMPO MAGRO - PR,CAMPO MAGRO,PR,111523.407984256
3226,-24.04,-52.38,CAMPO MOURAO - PR,CAMPO MOURAO,PR,479622.990244086
3227,-24.56,-51.33,CANDIDO DE ABREU - PR,CANDIDO DE ABREU,PR,125254.79541527
3228,-25.66,-52.12,CANDOI - PR,CANDOI,PR,86122.6657576446
3229,-25.37,-52.12,CANTAGALO - PR,CANTAGALO,PR,81895.7642075403
3230,-25.67,-53.8,CAPANEMA - PR,CAPANEMA,PR,125227.659453593
3231,-25.47,-53.61,CAPITAO LEONIDAS MARQUES - PR,CAPITAO LEONIDAS MARQUES,PR,109038.252907455
3232,-24.91,-50.09,CARAMBEI - PR,CARAMBEI,PR,78562.3510850993
3233,-23.42,-49.72,CARLOPOLIS - PR,CARLOPOLIS,PR,77632.8771292073
3234,-24.95,-53.45,CASCAVEL - PR,CASCAVEL,PR,1492980.99039429
3235,-24.79,-50.01,CASTRO - PR,CASTRO,PR,374254.571321196
3236,-25.2,-53.15,CATANDUVAS - PR,CATANDUVAS,PR,69931.6096933015
3237,-22.82,-51.59,CENTENARIO DO SUL - PR,CENTENARIO DO SUL,PR,85950.3295269146
3238,-24.82,-49.26,CERRO AZUL - PR,CERRO AZUL,PR,116292.498775169
3239,-25.14,-53.84,CEU AZUL - PR,CEU AZUL,PR,70517.1157044704
3240,-25.85,-52.52,CHOPINZINHO - PR,CHOPINZINHO,PR,123877.966518033
3241,-23.66,-52.6,CIANORTE - PR,CIANORTE,PR,324981.919097859
3242,-23.38,-52.94,CIDADE GAUCHA - PR,CIDADE GAUCHA,PR,62795.5124245831
3243,-26.39,-52.47,CLEVELANDIA - PR,CLEVELANDIA,PR,114189.245089151
3244,-25.29,-49.22,COLOMBO - PR,COLOMBO,PR,964857.297952038
3245,-22.83,-51.97,COLORADO - PR,COLORADO,PR,138683.007004299
3246,-23.55,-50.55,CONGONHINHAS - PR,CONGONHINHAS,PR,51045.5180466655
3247,-23.63,-50.16,CONSELHEIRO MAIRINCK - PR,CONSELHEIRO MAIRINCK,PR,22564.1110629599
3248,-25.67,-49.53,CONTENDA - PR,CONTENDA,PR,76596.470507056
3249,-24.79,-53.3,CORBELIA - PR,CORBELIA,PR,106151.287215657
3250,-23.18,-50.64,CORNELIO PROCOPIO - PR,CORNELIO PROCOPIO,PR,306320.115042131
3251,-26.22,-52.03,CORONEL DOMINGOS SOARES - PR,CORONEL DOMINGOS SOARES,PR,39621.7313419298
3252,-25.98,-52.56,CORONEL VIVIDA - PR,CORONEL VIVIDA,PR,148272.812962774
3253,-24.1,-52.12,CORUMBATAI DO SUL - PR,CORUMBATAI DO SUL,PR,32866.4851377848
3254,-26.01,-51.34,CRUZ MACHADO - PR,CRUZ MACHADO,PR,108068.333032339
3255,-25.61,-53.12,CRUZEIRO DO IGUACU - PR,CRUZEIRO DO IGUACU,PR,33065.2999399722
3256,-23.78,-53.07,CRUZEIRO DO OESTE - PR,CRUZEIRO DO OESTE,PR,143256.129332379
3257,-22.96,-52.16,CRUZEIRO DO SUL - PR,CRUZEIRO DO SUL,PR,31469.4595652441
3258,-24.01,-51.45,CRUZMALTINA - PR,CRUZMALTINA,PR,19873.0283719166
3259,-25.42,-49.27,CURITIBA - PR,CURITIBA,PR,1476253
3260,-24.03,-50.45,CURIUVA - PR,CURIUVA,PR,81189.6500531897
3261,-22.65,-52.86,DIAMANTE DO NORTE - PR,DIAMANTE DO NORTE,PR,29469.3452792143
3262,-25.04,-52.68,DIAMANTE DO SUL - PR,DIAMANTE DO SUL,PR,38947.6928175834
3263,-24.94,-54.1,DIAMANTE D'OESTE - PR,DIAMANTE D'OESTE,PR,23167.0288773095
3264,-25.73,-53.05,DOIS VIZINHOS - PR,DOIS VIZINHOS,PR,213968.063551847
3265,-23.38,-53.29,DOURADINA - PR,DOURADINA,PR,34622.1050885358
3266,-23.55,-52.21,DOUTOR CAMARGO - PR,DOUTOR CAMARGO,PR,37700.6218448348
3267,-24.56,-49.42,DOUTOR ULYSSES - PR,DOUTOR ULYSSES,PR,38714.2999379247
3268,-25.94,-53.16,ENEAS MARQUES - PR,ENEAS MARQUES,PR,40834.2475547215
3269,-23.79,-52.26,ENGENHEIRO BELTRAO - PR,ENGENHEIRO BELTRAO,PR,96804.2606163386
3270,-24.7,-54.23,ENTRE RIOS DO OESTE - PR,ENTRE RIOS DO OESTE,PR,19503.1350386172
3271,-23.72,-53.81,ESPERANCA NOVA - PR,ESPERANCA NOVA,PR,15043.2075867087
3272,-25.42,-52.83,ESPIGAO ALTO DO IGUACU - PR,ESPIGAO ALTO DO IGUACU,PR,38276.1510692538
3273,-24.1,-52.62,FAROL - PR,FAROL,PR,27114.447930769
3274,-24,-51.32,FAXINAL - PR,FAXINAL,PR,114287.596882652
3275,-25.65,-49.3,FAZENDA RIO GRANDE - PR,FAZENDA RIO GRANDE,PR,288648.889994576
3276,-23.91,-51.97,FENIX - PR,FENIX,PR,35035.043671866
3277,-25.41,-50.54,FERNANDES PINHEIRO - PR,FERNANDES PINHEIRO,PR,37438.4794240012
3278,-23.84,-50.4,FIGUEIRA - PR,FIGUEIRA,PR,65006.4084466984
3279,-26.26,-53.3,FLOR DA SERRA DO SUL - PR,FLOR DA SERRA DO SUL,PR,34092.5794158173
3280,-23.31,-52.3,FLORAI - PR,FLORAI,PR,36268.3926733699
3281,-23.59,-52.08,FLORESTA - PR,FLORESTA,PR,29283.5478419038
3282,-22.86,-51.38,FLORESTOPOLIS - PR,FLORESTOPOLIS,PR,84555.1831509422
3283,-23.08,-51.95,FLORIDA - PR,FLORIDA,PR,15581.5050280481
3284,-24.29,-53.31,FORMOSA DO OESTE - PR,FORMOSA DO OESTE,PR,65235.7223015127
3285,-25.54,-54.58,FOZ DO IGUACU - PR,FOZ DO IGUACU,PR,1413523.50737083
3286,-25.64,-52.1,FOZ DO JORDAO - PR,FOZ DO JORDAO,PR,42036.9517224719
3287,-24.06,-53.84,FRANCISCO ALVES - PR,FRANCISCO ALVES,PR,46626.8771283737
3288,-26.08,-53.05,FRANCISCO BELTRAO - PR,FRANCISCO BELTRAO,PR,425392.006716707
