"Município";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"Total"
"510757 Rondolândia";-;11146,4;18076,7;26199,7;32021,8;34628,0;45766,7;45768,5;58233,7;68190,7;79075,6;66209,5;71692,7;557010,0
"510760 Rondonópolis";922585,8;1096263,4;1529949,9;2193319,9;2807760,3;2932535,7;2703228,4;3426974,7;4354015,4;4863860,2;5094936,7;5771257,7;5888660,8;43585348,9
"510770 Rosário Oeste";46551,4;48161,1;64056,9;82859,3;103751,6;120224,2;121397,3;152942,0;168551,4;203583,5;224125,3;168479,3;223156,3;1727839,6
"510775 Salto do Céu";16354,6;17309,6;20958,6;24268,5;25718,9;26862,6;28808,2;29110,3;32946,5;37382,3;45137,3;47169,7;51476,1;403503,2
"510724 Santa Carmem";19793,7;28077,5;41766,0;75198,0;112935,6;78020,3;52906,5;65015,7;107400,1;182876,8;96950,8;216445,8;205412,4;1282799,2
"510774 Santa Cruz do Xingu";-;4054,2;7063,2;13375,3;21919,0;21355,0;25381,4;25839,7;35450,0;36020,0;36664,6;35911,2;43164,3;306197,9
"510776 Santa Rita do Trivelato";-;48427,4;71776,0;102417,5;197753,1;136861,8;93741,3;188917,8;298669,5;272114,6;198283,9;255273,9;382599,3;2246836,1
"510777 Santa Terezinha";20737,9;21070,2;26583,5;33647,8;32675,3;56942,0;43257,3;52853,6;68470,9;73258,5;86803,0;101134,5;117964,1;735398,6
"510726 Santo Afonso";14760,4;12570,2;13331,1;17358,2;17704,6;19657,2;24527,6;28954,2;32034,6;37958,0;39496,6;38763,8;40320,6;337437,1
"510779 Santo Antônio do Leste";-;85591,3;110680,4;166347,5;214737,9;193652,0;109968,3;206913,5;227637,8;230935,6;144921,2;245841,9;284957,6;2222185,0
"510780 Santo Antônio do Leverger";88636,8;100981,6;118895,9;201907,3;146009,1;131823,4;129431,8;154497,1;200656,7;201052,4;198412,5;237596,3;252254,8;2162155,7
"510785 São Félix do Araguaia";37659,1;36391,9;53941,5;55406,1;100119,3;128352,0;83638,5;113444,8;141341,6;166556,4;160290,0;185291,2;251670,3;1514102,7
"510729 São José do Povo";9209,1;9663,6;12692,3;14625,9;16303,2;19421,8;20324,6;64755,9;25054,9;26850,3;31675,2;32649,2;35802,0;319028,0
"510730 São José do Rio Claro";81795,0;93271,2;124617,4;145158,7;210556,1;200392,6;184425,1;210451,2;305086,5;270643,8;277185,9;339379,5;390709,1;2833672,1
"510735 São José do Xingu";30108,9;31031,5;38568,2;41933,4;70250,4;67973,1;57972,7;64007,8;82219,6;95587,5;108795,3;140431,5;191712,5;1020592,4
"510710 São José dos Quatro Marcos";88220,4;101092,8;120787,5;124657,8;135123,0;147657,4;140016,1;156212,8;172511,3;183602,1;245543,1;287399,9;300852,8;2203677,0
"510740 São Pedro da Cipa";10726,6;10601,5;12875,9;14794,7;15951,4;18200,7;24295,5;24826,4;24685,4;27317,5;28867,7;30273,4;34566,4;277983,1
"510787 Sapezal";306869,7;289015,7;533291,8;769043,0;1053676,8;1025942,9;793007,5;1083201,7;1375786,5;1419477,1;1215026,3;1552672,0;1940240,0;13357251,0
"510788 Serra Nova Dourada";-;2870,1;4300,6;6404,2;10474,7;12669,1;8236,0;9427,0;15725,0;15958,1;19154,9;20280,9;20704,6;146205,2
"510790 Sinop";501486,4;567470,7;611489,3;859766,0;1173165,3;1140294,1;1096485,3;1356525,7;1735751,1;1814350,3;2011402,9;2476086,7;2632195,9;17976469,7
"510792 Sorriso";533067,0;573806,2;788689,7;1109132,6;1647606,6;1113189,8;1018637,1;1634946,2;2433275,2;2340308,6;2067137,0;2934743,5;3814713,8;22009253,3
"510794 Tabaporã";25364,3;34049,7;44316,1;65954,6;124405,0;106002,0;108103,5;111498,9;211289,3;192773,2;173311,8;301957,9;485522,7;1984549,0
"510795 Tangará da Serra";340090,9;388528,9;486661,2;618020,5;769597,6;831312,2;807620,6;966783,5;1135055,8;1316320,3;1304639,4;1581024,8;1657737,7;12203393,4
"510800 Tapurah";103450,3;143617,4;220806,6;327222,9;491102,4;202162,6;144196,7;228303,9;331325,9;321546,7;286032,6;448703,5;536171,6;3784643,1
"510805 Terra Nova do Norte";42206,7;45230,4;57443,0;69262,7;83425,8;91944,6;94295,1;103428,2;121412,9;134506,4;146880,8;161457,4;186802,9;1338296,9
"510810 Tesouro";17659,9;17510,1;22813,5;32133,7;63938,3;39728,8;30100,0;45191,1;63520,8;60797,7;51671,3;66124,6;79419,4;590609,2
"510820 Torixoréu";21367,7;21436,3;28318,8;32718,1;41698,8;36509,4;40711,6;44800,8;55008,3;56754,3;56844,0;63222,2;65896,1;565286,4
"510830 União do Sul";19907,6;22040,4;25272,3;28612,1;48204,0;52246,1;41139,6;47277,8;55254,0;95691,8;84238,4;106453,9;148292,6;774630,6
"510835 Vale de São Domingos";-;5913,4;8740,1;11804,5;14752,0;16890,8;19217,2;23916,9;29321,3;32246,2;38129,5;40175,5;46489,8;287597,2
"510840 Várzea Grande";958648,4;1065071,2;1235248,2;1504529,9;1828698,7;2018973,6;2101960,6;2301801,7;2677593,6;3002026,4;3449444,8;4047847,4;4068999,5;30260844,0
"510850 Vera";45010,7;56558,3;66742,0;93758,8;168526,3;141154,8;113123,4;133750,8;223510,0;234408,0;183344,9;263475,3;347080,8;2070444,1
"510550 Vila Bela da Santíssima Trindade";44234,1;49813,0;71410,9;86045,4;102354,0;120683,4;175068,5;168053,5;203902,8;193710,9;246065,5;300601,8;322233,3;2084177,1
"510860 Vila Rica";60294,9;70954,7;92972,3;112943,4;144529,2;187853,6;183292,3;199274,6;231637,7;274024,8;291373,0;279360,5;333435,1;2461946,1
"510000 Município ignorado - MT";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"520005 Abadia de Goiás";12146,2;12924,6;17478,7;20137,1;22143,6;24259,5;27231,1;30471,9;35145,3;38981,5;51766,2;58686,7;174431,6;525804,0
"520010 Abadiânia";26008,3;29238,6;37211,8;47343,4;53115,6;52314,6;54906,3;62579,4;71322,1;82445,0;109755,9;120021,4;143027,0;889289,4
"520013 Acreúna";137711,0;139102,2;230174,2;259898,3;262503,5;220585,6;212685,3;213161,0;243826,7;293010,4;269558,5;397281,5;427845,4;3307343,6
"520015 Adelândia";6279,0;7099,7;8734,2;9601,0;10286,8;11477,2;12729,6;14105,8;17437,6;20979,7;23657,4;24884,6;24763,7;192036,3
"520017 Água Fria de Goiás";17578,7;21953,4;34640,4;53237,3;66108,9;57308,8;59091,9;71397,5;105938,2;91290,2;130833,5;109342,0;150498,1;969218,9
"520020 Água Limpa";9114,8;10071,9;12869,2;17419,1;17201,7;18096,2;18024,7;20023,5;22910,4;24799,3;27160,9;28132,7;30406,9;256231,3
"520025 Águas Lindas de Goiás";164371,6;184719,6;209377,0;256333,5;295991,7;334997,0;367815,1;399330,0;457413,8;548762,3;676643,4;810485,9;901351,5;5607592,4
"520030 Alexânia";50183,1;55808,6;68375,7;135594,4;195226,6;244809,5;287759,3;294238,6;261959,6;304450,3;327834,4;350272,7;417183,7;2993696,5
"520050 Aloândia";5866,1;8520,8;9429,6;9861,4;10377,6;11750,2;12731,2;13532,8;16110,3;17417,4;18579,7;20258,8;21585,7;176021,6
"520055 Alto Horizonte";6979,1;8186,7;10629,8;12248,9;13457,2;16565,2;23565,8;322455,4;355232,3;411097,7;754292,7;464372,1;509834,1;2908917,0
"520060 Alto Paraíso de Goiás";16967,9;17924,1;21245,4;25098,6;25968,4;31051,2;31605,4;36680,9;43764,0;47837,8;53832,3;61219,9;83702,5;496898,4
"520080 Alvorada do Norte";17060,6;20012,0;23508,0;27800,0;33687,9;37927,3;44790,5;50595,5;55238,9;55962,8;64526,9;66610,6;72852,9;570573,9
"520082 Amaralina";7702,4;8587,9;11687,9;14745,7;16830,4;19014,8;22142,4;26078,2;34509,3;32627,4;33488,1;34018,6;37912,0;299345,1
"520085 Americano do Brasil";12131,4;13606,8;17439,8;22490,9;21902,2;22892,7;34344,5;55490,6;60063,7;59220,3;71598,8;81561,0;79451,6;552194,3
"520090 Amorinópolis";10048,8;11458,3;14853,3;19353,2;21954,6;23438,3;25219,2;29603,0;33001,8;38004,2;39691,7;43260,1;46338,6;356225,1
"520110 Anápolis";1751054,2;1892794,2;2151293,0;2385439,1;2547566,8;2823515,6;3776061,0;4677123,9;6262948,8;8109152,4;10059556,7;12119553,4;11690888,1;70246947,2
"520120 Anhanguera";3137,7;3333,0;3771,4;4344,0;4968,8;5439,2;5997,9;6708,8;7700,1;8199,9;10036,5;10436,9;11070,3;85144,5
"520130 Anicuns";75252,6;88275,4;112220,6;115746,9;131998,1;146512,8;195429,4;182308,6;215144,6;241338,2;277449,9;322248,3;339111,0;2443036,4
"520140 Aparecida de Goiânia";1064014,4;1197487,3;1425571,0;1639001,8;1889668,3;2229711,4;2670145,2;3100892,2;3873000,0;4598865,1;5148640,1;6296698,7;7437833,4;42571528,9
"520145 Aparecida do Rio Doce";11253,9;12414,1;16373,1;23382,1;26289,0;25337,0;25180,7;28763,8;37120,2;40105,1;38363,0;38667,2;43512,0;366761,2
"520150 Aporé";25183,2;27433,6;34458,9;45451,4;52914,9;43515,1;44132,5;47815,1;71107,2;81847,6;77904,9;85947,4;80734,3;718446,1
"520160 Araçu";10753,9;11687,2;14420,0;18178,8;18621,2;18009,1;20134,4;22796,8;25474,9;31883,8;34721,7;35855,5;40375,0;302912,3
"520170 Aragarças";30440,0;33237,2;38179,5;43053,6;50817,9;55505,9;61858,7;70536,9;80209,0;88666,7;102340,7;115098,6;124550,4;894495,1
"520180 Aragoiânia";16969,4;18709,3;23116,4;25181,9;27561,6;27381,8;32341,3;37305,0;41403,0;43003,8;48642,4;56268,4;62156,0;460040,3
"520215 Araguapaz";19077,3;21438,2;28735,7;33945,9;38635,0;38781,2;43655,8;47515,4;56417,9;61115,1;71139,9;67252,3;72590,0;600299,7
"520235 Arenópolis";14127,0;15021,5;20618,2;23785,6;25786,8;31591,4;33129,6;32733,6;31088,2;35293,7;40983,3;40594,5;49704,3;394457,7
"520250 Aruanã";21586,8;26807,0;33078,8;37926,2;42064,5;45489,9;50093,4;57809,9;69474,4;73304,1;86019,9;87941,6;96826,8;728423,3
"520260 Aurilândia";17923,1;18227,0;23792,8;19788,8;21241,6;21101,4;22101,0;24957,9;29437,1;34213,8;38484,1;39520,4;42052,7;352841,7
"520280 Avelinópolis";9272,7;9888,2;13637,3;16322,7;17821,7;17495,5;19327,0;21402,9;29903,5;34190,7;39653,7;43159,5;44558,6;316634,0
"520310 Baliza";6983,9;7368,4;11814,3;15135,3;17481,9;17065,3;17511,0;20593,5;22350,7;23199,7;30264,0;29337,3;35855,4;254960,7
"520320 Barro Alto";20877,6;21835,9;30049,7;33835,8;38066,2;46349,4;53128,0;64297,2;82521,2;89508,1;124271,0;180128,6;354485,7;1139354,4
"520330 Bela Vista de Goiás";88896,9;96196,9;131094,1;189055,3;215937,4;249904,1;269704,5;273938,9;255228,6;330315,5;363774,4;428219,8;531420,0;3423686,4
"520340 Bom Jardim de Goiás";22229,0;26329,1;33811,6;41892,2;46640,1;49773,2;51790,4;56528,3;67157,6;71280,4;82628,8;82490,7;89151,4;721702,8
"520350 Bom Jesus de Goiás";97152,1;110144,7;153615,4;210731,1;229129,2;206965,0;211416,6;238959,4;231585,5;283653,9;291006,4;369134,9;499646,0;3133140,2
"520355 Bonfinópolis";15115,5;14954,2;22321,4;20700,8;25505,4;25455,1;30200,7;35404,9;31672,0;45535,4;50525,4;54201,0;55237,5;426829,3
"520357 Bonópolis";9014,7;11257,3;17273,9;21562,7;24053,6;24287,1;25020,0;28295,7;35796,5;37188,6;40568,3;40134,0;47851,0;362303,4
"520360 Brazabrantes";10140,8;11559,4;13944,6;18172,4;20799,5;19885,8;24961,0;22540,8;31228,6;37096,5;38480,4;39486,2;44610,8;332906,8
"520380 Britânia";16409,0;19181,9;26019,6;29545,7;32857,0;34251,8;36924,5;40315,4;47998,1;48336,6;57606,8;61760,0;83044,7;534251,1
"520390 Buriti Alegre";36713,6;35694,4;45190,2;51967,7;58633,0;59043,8;66272,9;69695,7;99786,1;141416,5;172653,7;177060,0;210316,2;1224443,8
"520393 Buriti de Goiás";7018,6;7332,7;9716,5;10533,5;11406,8;12355,9;13480,2;14687,8;17119,1;19403,5;25525,0;23239,6;24728,2;196547,4
"520396 Buritinópolis";4809,3;5114,4;6296,9;7493,8;8445,6;9195,9;10210,4;11425,0;13995,0;15370,4;17142,3;18956,6;19885,0;148340,6
"520400 Cabeceiras";28381,1;29640,0;50943,2;78802,7;86213,5;69583,1;62613,1;75342,7;92529,9;112403,5;131768,6;134840,1;176262,6;1129324,1
"520410 Cachoeira Alta";63209,4;104702,7;132495,8;150390,2;170452,1;89096,6;106126,4;134495,2;193253,9;131758,3;137402,2;126701,7;136082,0;1676166,5
"520420 Cachoeira de Goiás";4786,8;4819,3;6558,8;7984,7;8086,3;9066,4;9774,9;10569,8;13041,7;14500,6;18476,8;16715,8;17880,3;142262,2
"520425 Cachoeira Dourada";130997,3;162118,3;220331,1;241640,4;281849,2;288672,3;321163,3;364354,4;380052,3;338615,1;415081,0;410191,2;532093,7;4087159,6
"520430 Caçu";44053,1;45200,3;61169,9;74372,6;76760,1;78109,4;80425,5;97500,7;141705,1;163439,3;187190,8;239745,9;281786,4;1571459,1
"520440 Caiapônia";94264,2;112526,5;134649,8;171339,7;229416,1;179678,8;144725,5;172654,4;237720,7;271635,4;302570,7;284911,2;294877,7;2630970,7
"520450 Caldas Novas";243565,8;303266,4;371428,9;396353,6;491239,1;511345,6;595340,9;640732,1;693246,8;790122,1;856443,0;1001343,9;1078122,5;7972550,7
"520455 Caldazinha";10970,7;12299,0;17572,8;20256,3;21269,3;19345,1;21454,0;24054,3;27184,6;33242,2;40101,6;38973,1;42404,1;329127,1
"520460 Campestre de Goiás";11217,0;11034,1;14407,5;17100,3;18816,6;18232,2;20222,9;22155,5;28236,3;32884,1;37333,2;36677,3;38661,0;306978,0
"520465 Campinaçu";9002,2;10652,7;12424,4;15210,7;16286,1;17963,0;20182,9;23066,1;27908,0;29280,5;31282,5;34067,2;37011,3;284337,6
"520470 Campinorte";23127,8;24510,2;31670,3;40179,4;53461,0;55280,3;56863,5;63265,8;74696,4;83281,8;97358,2;107951,1;120530,2;832176,0
"520480 Campo Alegre de Goiás";60742,0;64919,2;119281,6;115521,9;139316,6;107644,6;111354,9;151051,2;161159,2;232969,3;223537,7;248425,8;311417,6;2047341,6
"520485 Campo Limpo de Goiás";-;12207,4;18932,5;23204,7;23597,5;22044,7;23577,3;25839,1;32472,5;34316,3;41364,7;45472,9;54602,9;357632,5
"520490 Campos Belos";33561,1;39031,8;47663,0;57854,4;63039,6;72087,5;81586,1;90579,7;100663,4;104775,8;124693,8;139830,9;156149,5;1111516,6
"520495 Campos Verdes";13687,6;14447,4;15972,6;17315,6;18132,6;19244,0;21854,3;26819,8;30030,1;29467,6;31727,0;33292,8;34956,2;306947,6
"520500 Carmo do Rio Verde";25516,7;28242,3;38372,6;62563,3;69528,4;84456,6;97883,2;99279,2;90325,5;114161,0;151711,4;173700,3;157256,9;1192997,4
"520505 Castelândia";16192,8;21698,2;43075,6;31073,8;33644,6;37252,4;34075,8;34751,1;50529,3;67555,2;59860,3;69161,2;73221,7;572092,0
"520510 Catalão";830628,0;1061707,7;1270519,5;1825271,3;2244487,1;2383223,8;2488448,3;2909033,2;3348200,5;3663073,8;3970852,3;4851814,6;5482620,7;36329880,8
"520520 Caturaí";12034,8;13275,8;16582,5;20406,6;20992,8;21358,6;22909,2;26882,2;34561,4;40079,1;41968,9;46450,9;50697,7;368200,5
"520530 Cavalcante";38063,5;49018,4;46235,6;159660,2;173790,0;171435,8;162220,1;209988,3;255364,4;185716,8;306231,0;294123,3;352073,5;2403920,9
"520540 Ceres";81823,3;82261,1;99471,7;110760,5;118853,0;127779,1;152502,2;166703,4;178591,4;193606,9;221446,3;244911,2;289263,0;2067973,1
"520545 Cezarina";74659,9;78986,2;102450,9;86323,9;106237,3;118879,3;123548,8;132962,2;133773,6;145834,9;161289,0;171471,8;207186,5;1643604,3
"520547 Chapadão do Céu";124422,2;179692,1;212576,7;236390,4;287873,7;203426,3;132567,2;211188,1;263702,3;462272,1;682159,6;622376,1;711527,9;4330174,7
"520549 Cidade Ocidental";86231,9;93064,4;99466,9;121357,8;135990,6;156524,0;170448,3;175625,1;195122,3;213035,5;268358,7;328779,5;388111,9;2432116,9
"520551 Cocalzinho de Goiás";35484,1;41987,8;47638,6;59598,8;63928,6;64422,4;64767,9;70500,8;99946,5;112791,5;127131,9;155100,4;193086,1;1136385,4
"520552 Colinas do Sul";8256,3;7805,2;10084,5;11375,8;12429,7;13405,5;14885,2;18266,5;21265,0;21593,6;24794,1;26668,4;28817,2;219647,0
"520570 Córrego do Ouro";9776,9;10617,2;14927,5;18030,6;18188,4;18577,8;20718,9;24081,1;27510,9;29569,7;34710,7;33862,2;36179,4;296751,3
"520580 Corumbá de Goiás";22656,7;24766,8;30550,6;38338,3;40772,4;42141,9;44931,7;50906,7;56575,9;62799,7;73857,4;80148,3;110015,7;678462,1
"520590 Corumbaíba";72979,3;81669,0;104340,3;126783,3;135843,5;161478,0;177579,7;212342,4;208766,5;310372,0;292535,5;332274,8;440895,5;2657859,8
"520620 Cristalina";217495,3;260473,0;466803,9;547913,5;545476,4;576871,1;478053,4;586260,2;765695,2;901391,1;1121098,3;1081284,5;1502695,6;9051511,5
"520630 Cristianópolis";10835,2;12497,7;15668,4;17835,8;17770,1;18095,3;19000,2;21201,8;24476,4;28858,7;33621,7;34848,1;36700,4;291409,8
"520640 Crixás";74633,1;81801,9;91947,3;89345,4;127700,2;145662,6;175784,0;182797,8;188641,8;209968,1;229309,5;245635,5;293178,7;2136405,9
"520650 Cromínia";12937,4;15169,6;20312,0;23267,1;25212,8;23626,5;24581,8;27086,4;32227,9;36742,5;43083,5;44741,9;47230,9;376220,3
"520660 Cumari";11235,2;12079,8;15913,8;18869,1;19370,7;20343,0;21906,1;26392,6;32150,9;35830,1;47195,5;44742,9;48614,3;354644,0
"520670 Damianópolis";5169,7;5609,2;7448,1;8347,1;10138,5;10462,5;12906,1;14804,9;16431,0;17044,3;18879,3;20324,8;22797,8;170363,3
"520680 Damolândia";7606,5;7832,4;11205,9;12660,2;13968,7;14044,3;15934,5;16560,9;19498,6;23955,2;24574,0;25819,7;26780,8;220441,7
"520690 Davinópolis";6545,1;7037,6;8967,9;11191,8;12663,3;14589,0;14936,5;18183,5;22105,6;22494,3;28841,8;27585,1;27279,2;222420,7
"520710 Diorama";9032,4;10236,0;13405,0;15730,0;17019,3;16958,2;17220,4;18369,0;22772,4;23726,7;28152,6;28041,4;30956,2;251619,6
"520830 Divinópolis de Goiás";9128,1;9756,8;14601,0;19183,4;22349,6;24807,1;27118,4;30569,7;33365,2;35322,3;36690,1;37353,9;41980,0;342225,6
"520725 Doverlândia";31258,8;33289,0;49174,9;66884,2;96718,2;75493,9;70594,7;80484,4;96210,6;100738,1;114209,6;119062,6;128809,2;1062928,2
"520735 Edealina";23533,6;24782,7;34943,9;37230,6;44004,6;39622,7;37559,6;45035,7;57425,8;66269,5;67433,8;67247,9;76855,7;621946,1
"520740 Edéia";74848,3;95402,2;101693,2;134540,1;149198,8;104514,3;93151,3;109711,9;177405,1;268371,4;304937,3;267819,0;364426,6;2246019,5
"520750 Estrela do Norte";8739,5;10304,8;12235,8;13992,8;14951,3;17050,8;18273,7;21101,9;23282,0;24154,2;29091,1;32292,1;33189,0;258659,0
"520753 Faina";18806,8;20111,3;28265,9;34852,1;65522,8;54623,6;54988,9;53893,0;56005,4;58384,1;69383,1;66688,2;68673,3;650198,5
"520760 Fazenda Nova";23732,0;25694,0;33954,5;39154,7;42189,8;55665,2;60055,1;56258,7;56943,9;59733,3;66905,1;66332,0;70941,8;657560,1
"520780 Firminópolis";25863,8;30200,7;35162,4;39672,1;40864,3;45615,7;49511,6;54203,7;61136,4;66118,8;76076,5;80492,5;91705,4;696623,9
"520790 Flores de Goiás";16382,0;20113,2;29131,0;41861,9;45148,4;41446,4;43935,3;54196,7;79272,2;81532,3;100697,5;108155,4;119890,9;781763,2
"520800 Formosa";217755,3;237763,8;295492,0;365595,0;396801,0;431437,7;489869,4;561727,0;655119,7;746680,6;911427,8;1057315,8;1223448,4;7590433,5
"520810 Formoso";12208,2;14012,8;15907,9;18554,2;19992,3;20929,9;23250,4;25524,4;30007,7;30991,5;34815,5;37352,3;39425,1;322972,2
"520815 Gameleira de Goiás";-;29679,7;47556,9;40928,3;47404,4;38901,1;36771,2;44523,9;51744,8;77254,4;65554,4;71137,7;74737,9;626194,7
"520840 Goianápolis";25565,1;26920,6;29807,1;33028,0;36062,9;38551,3;43531,1;47459,3;52831,6;60046,2;67571,9;75843,2;94669,8;631888,1
"520850 Goiandira";16816,8;18460,9;23211,3;27194,8;28716,0;30970,1;32355,0;36685,0;44433,3;47819,1;60260,2;69639,5;71570,6;508132,6
"520860 Goianésia";175235,7;196318,7;261587,9;285394,5;303773,9;450920,0;507388,4;578408,8;483025,1;543149,6;666362,5;728273,2;778279,3;5958117,6
"520870 Goiânia";7934264,6;8500073,3;10127288,8;10757548,0;12368277,3;13520904,1;15898436,7;17845701,4;19456021,5;21380256,1;24445744,0;27668221,9;30131329,8;220034067,5
"520880 Goianira";101940,7;85519,7;101646,0;139608,8;132457,2;135147,7;157056,5;171908,8;168697,1;189162,1;253840,8;336955,3;350872,9;2324813,6
"520890 Goiás";93937,9;110261,1;134435,5;155056,1;150188,3;170960,8;189319,5;200422,3;214023,1;207917,4;243159,1;246721,5;324070,1;2440472,7
"520910 Goiatuba";227101,2;272875,3;355276,7;486108,6;547497,9;576855,3;610921,7;610879,2;575502,2;708693,6;685025,3;797669,1;1014172,6;7468578,7
"520915 Gouvelândia";22177,3;42001,4;46925,9;47039,7;44076,3;41515,6;39027,7;50264,3;89048,2;120906,9;92730,9;140591,5;135840,6;912146,3
"520920 Guapó";30986,9;33582,1;40952,7;45755,2;51721,0;53340,4;60162,9;64155,0;71317,8;88684,5;98474,1;107863,7;116681,3;863677,6
"520929 Guaraíta";6227,2;9438,8;9927,5;10736,2;10485,2;10896,3;11452,5;12560,7;15218,4;16693,0;20367,0;18840,5;19813,9;172657,2
"520940 Guarani de Goiás";7157,7;7927,3;10599,7;14590,3;15984,7;18800,3;21409,6;23943,9;27307,7;29076,1;35706,4;34174,2;32949,3;279627,2
"520945 Guarinos";5728,9;6198,1;8019,9;8831,8;9267,1;9677,1;10512,3;11427,6;13639,9;14346,6;20957,0;18465,5;22363,6;159435,4
"520960 Heitoraí";8084,0;9377,4;10520,2;12804,0;13231,9;13567,4;15948,5;20236,4;24984,6;34559,2;37035,6;33729,4;37003,1;271081,7
"520970 Hidrolândia";87694,5;99079,5;125654,1;127481,6;135799,8;131845,6;153249,4;159240,1;158307,9;257769,2;211335,1;253063,7;282863,9;2183384,4
"520980 Hidrolina";10574,8;11426,4;14932,8;17174,6;19131,7;21596,5;23447,6;28953,0;35513,2;34957,1;37265,6;40620,8;43726,0;339320,1
"520990 Iaciara";21941,5;24663,7;30866,3;41487,1;55047,2;58289,8;65635,2;73231,6;76736,3;82472,5;86693,5;87963,6;94623,4;799651,7
"520993 Inaciolândia";31690,9;29898,0;41296,4;49238,6;55504,4;46413,9;43283,9;59863,7;64095,9;78637,8;81880,8;136547,6;163718,3;882070,2
"520995 Indiara";48718,8;54991,5;66184,5;82180,7;103791,9;92188,7;88719,3;98409,2;112544,7;124873,6;151154,0;177766,8;236833,0;1438356,7
"521000 Inhumas";166718,1;173600,9;209490,8;249605,1;292286,4;288577,9;348086,6;346752,2;396702,9;452664,3;492678,5;546731,1;632186,0;4596080,8
"521010 Ipameri";130955,1;147541,2;224530,0;260329,6;312757,2;270401,4;257275,2;338919,0;391410,3;455071,3;699553,3;616080,1;771495,1;4876318,8
"521015 Ipiranga de Goiás";-;8272,0;11613,9;16709,6;18122,3;22887,1;22412,8;25701,5;23674,6;26295,2;24741,3;39077,3;32213,4;271721,0
"521020 Iporá";88970,2;101547,8;115980,6;133481,9;150062,1;160479,4;176355,2;193707,8;211281,3;231171,8;257997,6;292056,4;328145,4;2441237,5
"521030 Israelândia";9334,6;11549,6;15195,8;16805,1;19469,2;17964,1;19089,7;20701,9;20849,1;22928,3;25363,2;27320,8;28764,4;255335,8
"521040 Itaberaí";109207,9;125011,0;185674,3;223322,2;240883,1;248131,9;270731,0;310020,9;391901,2;504576,5;592911,7;598091,4;674087,2;4474550,3
"521056 Itaguari";11078,2;11629,8;15214,7;18823,5;19822,6;20339,0;22327,1;25301,2;30620,3;37295,6;41843,9;42546,7;46316,3;343158,9
"521060 Itaguaru";19495,7;19568,3;25250,7;26547,6;25681,1;27143,3;31270,7;34532,2;39317,4;57631,7;66601,3;60770,3;51636,4;485446,7
