"Gross domestic product (GDP) by metropolitan area (millions of current dollars)"
"Levels" 
"Bureau of Economic Analysis" 
"All industry total"
"44180","Springfield, MO (Metropolitan Statistical Area)",16448
"44220","Springfield, OH (Metropolitan Statistical Area)",3939
"44300","State College, PA (Metropolitan Statistical Area)",6991
"44420","Staunton-Waynesboro, VA (Metropolitan Statistical Area)",4588
"44700","Stockton-Lodi, CA (Metropolitan Statistical Area)",21492
"44940","Sumter, SC (Metropolitan Statistical Area)",3488
"45060","Syracuse, NY (Metropolitan Statistical Area)",29727
"45220","Tallahassee, FL (Metropolitan Statistical Area)",13439
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",117695
"45460","Terre Haute, IN (Metropolitan Statistical Area)",6549
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)",5175
"45540","The Villages, FL (Metropolitan Statistical Area)",1910
"45780","Toledo, OH (Metropolitan Statistical Area)",30942
"45820","Topeka, KS (Metropolitan Statistical Area)",9594
"45940","Trenton, NJ (Metropolitan Statistical Area)",28338
"46060","Tucson, AZ (Metropolitan Statistical Area)",34764
"46140","Tulsa, OK (Metropolitan Statistical Area)",52282
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)",10347
"46340","Tyler, TX (Metropolitan Statistical Area)",10481
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)",55886
"46540","Utica-Rome, NY (Metropolitan Statistical Area)",9943
"46660","Valdosta, GA (Metropolitan Statistical Area)",4501
"46700","Vallejo-Fairfield, CA (Metropolitan Statistical Area)",15598
"47020","Victoria, TX (Metropolitan Statistical Area)",4902
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",5443
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",86892
"47300","Visalia-Porterville, CA (Metropolitan Statistical Area)",12894
"47380","Waco, TX (Metropolitan Statistical Area)",9568
"47460","Walla Walla, WA (Metropolitan Statistical Area)",2484
"47580","Warner Robins, GA (Metropolitan Statistical Area)",6646
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",460012
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",8244
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",6591
"48140","Wausau, WI (Metropolitan Statistical Area)",6151
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3690
"48300","Wenatchee, WA (Metropolitan Statistical Area)",3895
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)",6093
"48620","Wichita, KS (Metropolitan Statistical Area)",30993
"48660","Wichita Falls, TX (Metropolitan Statistical Area)",6608
"48700","Williamsport, PA (Metropolitan Statistical Area)",4679
"48900","Wilmington, NC (Metropolitan Statistical Area)",11776
"49020","Winchester, VA-WV (Metropolitan Statistical Area)",5459
"49180","Winston-Salem, NC (Metropolitan Statistical Area)",26368
"49340","Worcester, MA-CT (Metropolitan Statistical Area)",35507
"49420","Yakima, WA (Metropolitan Statistical Area)",8252
"49620","York-Hanover, PA (Metropolitan Statistical Area)",16234
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",19230
"49700","Yuba City, CA (Metropolitan Statistical Area)",5218
"49740","Yuma, AZ (Metropolitan Statistical Area)",5518
"Legend / Footnotes:"
"Note-- NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS)."
"Note-- Per capita real GDP statistics for 2001-2013 reflect Census Bureau mid-year population estimates available as of March 2014."
"Last updated: September 16, 2014"
