City,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
47380,227512,230128,229172,246267,250574,251860,253696,255844,257584,259584,268375,272635
47580,138949,142663,144513,180041,181306,182567,183790,186562,187988,181440,190338,195391
47900,5493444,5604067,5702639,5846655,5925998,5993144,6025231,6112403,6142408,6168007,6252331,6274036
47940,157568,160472,160359,161729,162737,163690,162365,162828,162882,162091,162146,161180
48140,132547,132456,132121,133632,133453,134386,133545,133484,133011,,,
48300,110514,111268,111898,,,,,,,,,
48540,140932,139943,139509,138642,137508,136887,135649,133941,133461,132595,131688,130355
48620,613701,613903,617291,626159,629599,633480,634331,632877,633278,627479,636334,636939
48660,141183,136484,136506,137071,136237,134764,134501,135704,137237,137770,136252,137094
48700,110983,111209,111533,110934,110679,110315,109152,107389,106012,106514,108188,107271
48900,361026,361094,368099,260957,264291,270517,274371,280749,286488,288706,284865,294958
49020,123740,127289,127564,124642,131740,130278,135148,136153,138405,135830,138712,142364
49180,466501,470418,473311,636242,641979,644944,648084,653895,657450,662172,667703,674730
49340,772639,777198,781577,,,,,,,,,
49420,241686,241322,242336,243340,244021,244383,245955,246460,247591,247015,252592,253529
49500,106888,105080,102871,,,,,,,89713,87879,81977
49620,425985,427753,429553,428323,431302,432783,434108,436295,439134,438490,450452,452631
49660,547286,544133,538148,536084,533437,531591,527178,523714,520732,518600,522003,518907
49700,162602,164950,165603,166398,167428,168672,169052,170366,171740,172818,180488,180742
49740,191084,192091,191534,193953,197775,199298,200375,202343,205802,207253,199686,201371
10380,,,301927,,,,,,,,,
32420,,,98689,100660,98195,97419,93125,93475,86728,93760,95089,94049
41900,,,135538,,,,,,,,,
10380,,,,325569,319336,310349,307579,304477,290465,287060,308169,308463
10540,,,,117252,118132,119489,121995,124318,124602,,,
11500,,,,113722,112791,112553,111622,111724,111061,,,
11640,,,,193198,190760,187397,184114,180826,173417,173625,180549,177642
12060,,,,5430037,5516519,5617097,5694028,5784900,5851050,,,
12420,,,,1841572,1904155,1959300,2014274,2075485,2126840,,,
12540,,,,831344,841935,852490,852204,860951,866580,872223,887816,892322
12580,,,,2702706,2717438,2728013,2729687,2741884,2736479,2732343,2770058,2780160
